spec	var	rsq	improve.tot	improve.tot.var	rsq.var
89052	RAD_11519	PCNM1	0.43462004581171	37374.2403880745	7515.73409226182	0.0873994671616053
89055	RAD_11519	PCNM4	0.43462004581171	37374.2403880745	1594.13524225154	0.0185379856506328
89056	RAD_11519	bio15	0.43462004581171	37374.2403880745	562.326842697394	0.00653922368980852
89059	RAD_11519	bio14	0.43462004581171	37374.2403880745	489.42670985807	0.00569147778928136
89061	RAD_11519	PCNM2	0.43462004581171	37374.2403880745	1668.23309913076	0.0193996597239251
89062	RAD_11519	PCNM10	0.43462004581171	37374.2403880745	840.865179825447	0.00977830878119514
89063	RAD_11519	PCNM3	0.43462004581171	37374.2403880745	1546.28386024914	0.0179815283254245
89064	RAD_11519	PCNM8	0.43462004581171	37374.2403880745	1029.04528355393	0.0119666300541921
89067	RAD_11519	PCNM7	0.43462004581171	37374.2403880745	862.040894798907	0.0100245583401507
89071	RAD_11519	bio13	0.43462004581171	37374.2403880745	2981.95806117503	0.034676791707318
89082	RAD_11519	PCNM9	0.43462004581171	37374.2403880745	685.312208353537	0.00796940406807511
89084	RAD_11519	PCNM12	0.43462004581171	37374.2403880745	702.160902806393	0.00816533528377159
89092	RAD_11519	bio3	0.43462004581171	37374.2403880745	4878.67612607	0.056733472557468
89104	RAD_11519	bio2	0.43462004581171	37374.2403880745	448.432224500066	0.00521475839861762
89112	RAD_11519	MGVF	0.43462004581171	37374.2403880745	733.842439710786	0.00853375564169186
89115	RAD_11519	TC	0.43462004581171	37374.2403880745	328.434384176772	0.00381931955311649
89217	RAD_11519	Elevation	0.43462004581171	37374.2403880745	1613.67416809928	0.0187652012076282
100133	RAD_11614	PCNM12	0.0451596834169838	9259.06129223933	1586.85609255187	0.00773965270410503
100134	RAD_11614	PCNM5	0.0451596834169838	9259.06129223933	1000.84852927065	0.00488148866322985
100135	RAD_11614	PCNM13	0.0451596834169838	9259.06129223933	300.229112117531	0.00146432248668167
100136	RAD_11614	PCNM1	0.0451596834169838	9259.06129223933	515.75312084328	0.00251550852980377
100137	RAD_11614	Elevation	0.0451596834169838	9259.06129223933	816.669810363361	0.0039831845721909
100138	RAD_11614	bio2	0.0451596834169838	9259.06129223933	301.336657571693	0.001469724373601
100139	RAD_11614	PCNM7	0.0451596834169838	9259.06129223933	689.657176648504	0.00336369949184826
100142	RAD_11614	PCNM11	0.0451596834169838	9259.06129223933	241.766156571484	0.00117917818525085
100145	RAD_11614	PCNM4	0.0451596834169838	9259.06129223933	180.492689790378	0.000880326036597819
100150	RAD_11614	PCNM3	0.0451596834169838	9259.06129223933	423.528420299048	0.00206569637840409
100152	RAD_11614	PCNM9	0.0451596834169838	9259.06129223933	503.125057419594	0.00245391704354141
100154	RAD_11614	bio3	0.0451596834169838	9259.06129223933	30.6031030290579	0.000149262047279886
100155	RAD_11614	PCNM2	0.0451596834169838	9259.06129223933	333.634291548549	0.0016272512415498
100157	RAD_11614	bio15	0.0451596834169838	9259.06129223933	269.425987542385	0.00131408486429618
100164	RAD_11614	PCNM10	0.0451596834169838	9259.06129223933	412.308036393059	0.00201097063796254
100169	RAD_11614	PCNM6	0.0451596834169838	9259.06129223933	834.647938373872	0.00407087019644151
100180	RAD_11614	PCNM8	0.0451596834169838	9259.06129223933	365.723524964996	0.00178376166700676
100184	RAD_11614	TC	0.0451596834169838	9259.06129223933	63.4247803346314	0.000309344858004603
100190	RAD_11614	MGVF	0.0451596834169838	9259.06129223933	95.1749215732412	0.000464201412197838
100273	RAD_11614	bio13	0.0451596834169838	9259.06129223933	68.8959514474163	0.000336029674918021
100298	RAD_11614	bio14	0.0451596834169838	9259.06129223933	187.927599004029	0.000916588691712102
100366	RAD_11614	bio1	0.0451596834169838	9259.06129223933	37.0323345807002	0.000180619660359952
104203	RAD_11683	bio14	0.400711493432289	2538.93523206751	585.721007773873	0.0924423501613344
104204	RAD_11683	PCNM13	0.400711493432289	2538.93523206751	675.862663355507	0.106669100403861
104208	RAD_11683	bio1	0.400711493432289	2538.93523206751	22.4199377280423	0.00353846235074967
104209	RAD_11683	PCNM7	0.400711493432289	2538.93523206751	31.5695998445998	0.00498252233495847
104210	RAD_11683	PCNM8	0.400711493432289	2538.93523206751	206.496522597985	0.0325906422951291
104213	RAD_11683	PCNM12	0.400711493432289	2538.93523206751	28.0282681102301	0.00442360601834851
104215	RAD_11683	bio13	0.400711493432289	2538.93523206751	35.8601842601843	0.00565969064833293
104219	RAD_11683	bio15	0.400711493432289	2538.93523206751	186.249626047068	0.029395143626311
104223	RAD_11683	PCNM2	0.400711493432289	2538.93523206751	142.665884407043	0.0225164702433277
104224	RAD_11683	PCNM4	0.400711493432289	2538.93523206751	44.6400641025641	0.00704538915665255
104225	RAD_11683	bio3	0.400711493432289	2538.93523206751	155.481158226361	0.0245390612279355
104237	RAD_11683	PCNM5	0.400711493432289	2538.93523206751	44.9301534604427	0.00709117297120448
104241	RAD_11683	PCNM3	0.400711493432289	2538.93523206751	51.3523656898657	0.00810476883654507
104249	RAD_11683	TC	0.400711493432289	2538.93523206751	88.2473855387008	0.0139277840584818
104250	RAD_11683	PCNM9	0.400711493432289	2538.93523206751	42.7820271232036	0.0067521415135271
104253	RAD_11683	PCNM1	0.400711493432289	2538.93523206751	46.2561258888791	0.00730044667985915
104255	RAD_11683	PCNM11	0.400711493432289	2538.93523206751	24.0527777777778	0.00379616793008134
104256	RAD_11683	Elevation	0.400711493432289	2538.93523206751	16.8211809716546	0.00265482965587807
104263	RAD_11683	MGVF	0.400711493432289	2538.93523206751	26.8188322538881	0.00423272487963954
104272	RAD_11683	PCNM10	0.400711493432289	2538.93523206751	44.873712727854	0.00708226512276456
104297	RAD_11683	bio2	0.400711493432289	2538.93523206751	18.2193609836015	0.00287549964131058
104348	RAD_11683	PCNM6	0.400711493432289	2538.93523206751	19.5863931981853	0.00309125367605603
105931	RAD_1205	bio13	0.032880630950478	51003.8441105166	2241.38562575667	0.00144495331407805
105932	RAD_1205	MGVF	0.032880630950478	51003.8441105166	1063.06925366727	0.000685328496591228
105933	RAD_1205	bio1	0.032880630950478	51003.8441105166	3944.86915881603	0.00254313746779347
105934	RAD_1205	PCNM4	0.032880630950478	51003.8441105166	2682.2244134611	0.00172914870640489
105935	RAD_1205	PCNM5	0.032880630950478	51003.8441105166	5416.7240095554	0.00349199763713615
105937	RAD_1205	PCNM3	0.032880630950478	51003.8441105166	1832.31029881694	0.00118123486127073
105938	RAD_1205	PCNM9	0.032880630950478	51003.8441105166	3914.25871861135	0.00252340384564882
105940	RAD_1205	TC	0.032880630950478	51003.8441105166	1058.96032158795	0.000682679592735903
105943	RAD_1205	PCNM12	0.032880630950478	51003.8441105166	2407.14450015195	0.00155181303163087
105944	RAD_1205	PCNM7	0.032880630950478	51003.8441105166	2310.62917591694	0.00148959253016513
105948	RAD_1205	PCNM13	0.032880630950478	51003.8441105166	1952.06864256912	0.00125843943227568
105950	RAD_1205	Elevation	0.032880630950478	51003.8441105166	3035.26302751642	0.00195674199044969
105952	RAD_1205	bio15	0.032880630950478	51003.8441105166	1173.01324265789	0.000756206050827938
105953	RAD_1205	bio3	0.032880630950478	51003.8441105166	2243.05142785383	0.00144602720615322
105955	RAD_1205	PCNM11	0.032880630950478	51003.8441105166	2299.72697661323	0.00148256421302344
105958	RAD_1205	PCNM6	0.032880630950478	51003.8441105166	2714.21118145247	0.00174976960531879
105963	RAD_1205	PCNM10	0.032880630950478	51003.8441105166	2398.98062228821	0.00154655002724672
105965	RAD_1205	PCNM8	0.032880630950478	51003.8441105166	1955.01257368941	0.00126033729535636
105971	RAD_1205	bio14	0.032880630950478	51003.8441105166	846.759351621922	0.000545880065122497
105976	RAD_1205	PCNM1	0.032880630950478	51003.8441105166	2186.16911009718	0.0014093569015834
105983	RAD_1205	PCNM2	0.032880630950478	51003.8441105166	2723.47393112808	0.00175574101902263
105994	RAD_1205	bio2	0.032880630950478	51003.8441105166	604.538546687227	0.000389727660642395
121965	RAD_12138	bio13	0.504394677727271	1672.16835443038	341.483252963633	0.103005379136316
121966	RAD_12138	PCNM2	0.504394677727271	1672.16835443038	592.088080168776	0.178598091269717
121967	RAD_12138	Elevation	0.504394677727271	1672.16835443038	196.313624947486	0.0592162549461655
121978	RAD_12138	PCNM11	0.504394677727271	1672.16835443038	11.4058441558442	0.00344047121329135
121979	RAD_12138	bio1	0.504394677727271	1672.16835443038	47.1964587100663	0.0142363910415239
121980	RAD_12138	PCNM6	0.504394677727271	1672.16835443038	58.3627653464679	0.0176046078974099
121982	RAD_12138	PCNM8	0.504394677727271	1672.16835443038	180.900569367342	0.0545670441286413
121989	RAD_12138	bio3	0.504394677727271	1672.16835443038	66.7726287425654	0.0201413682219109
121993	RAD_12138	PCNM9	0.504394677727271	1672.16835443038	7.43424246380609	0.00224247296735574
121997	RAD_12138	MGVF	0.504394677727271	1672.16835443038	8.31746031746032	0.00250888775954852
122015	RAD_12138	PCNM13	0.504394677727271	1672.16835443038	38.1282388497578	0.0115010433584501
122024	RAD_12138	PCNM7	0.504394677727271	1672.16835443038	9.95941558441558	0.00300416892877063
122037	RAD_12138	PCNM10	0.504394677727271	1672.16835443038	22.2525453449504	0.00671228193509331
122065	RAD_12138	PCNM12	0.504394677727271	1672.16835443038	13.4529914529915	0.00405797494637486
122092	RAD_12138	PCNM3	0.504394677727271	1672.16835443038	13.8452380952381	0.00417629264936296
122099	RAD_12138	bio2	0.504394677727271	1672.16835443038	7.54761904761905	0.00227667200317809
122100	RAD_12138	PCNM1	0.504394677727271	1672.16835443038	15.66372807831	0.00472482394199964
122127	RAD_12138	PCNM5	0.504394677727271	1672.16835443038	7.42857142857143	0.00224076235013112
122166	RAD_12138	bio14	0.504394677727271	1672.16835443038	4.47619047619048	0.00135020295456619
122218	RAD_12138	TC	0.504394677727271	1672.16835443038	12.1924603174603	0.00367774696622749
122229	RAD_12138	PCNM4	0.504394677727271	1672.16835443038	12.2797619047619	0.00370408071179527
122479	RAD_12138	bio15	0.504394677727271	1672.16835443038	4.66666666666667	0.00140765839944134
122995	RAD_12224	PCNM13	0.336346931365005	2473.77813441832	508.81861357913	0.0691814584815132
122996	RAD_12224	PCNM6	0.336346931365005	2473.77813441832	59.2432940108095	0.00805500698193209
122997	RAD_12224	bio15	0.336346931365005	2473.77813441832	36.8039054508979	0.00500403835268276
122998	RAD_12224	bio3	0.336346931365005	2473.77813441832	594.591758295223	0.080843593261263
122999	RAD_12224	PCNM5	0.336346931365005	2473.77813441832	112.165894430151	0.0152506216586248
123000	RAD_12224	PCNM9	0.336346931365005	2473.77813441832	52.2624891698857	0.00710586273409728
123002	RAD_12224	PCNM8	0.336346931365005	2473.77813441832	234.118525264596	0.0318318956954331
123003	RAD_12224	PCNM7	0.336346931365005	2473.77813441832	293.860173102656	0.0399546612924963
123006	RAD_12224	bio2	0.336346931365005	2473.77813441832	39.5699518521592	0.00538012350200687
123010	RAD_12224	Elevation	0.336346931365005	2473.77813441832	18.6706154412037	0.00253854786853048
123011	RAD_12224	PCNM12	0.336346931365005	2473.77813441832	24.5123501908708	0.00333281859538402
123012	RAD_12224	bio1	0.336346931365005	2473.77813441832	57.3462663860493	0.00779707786071251
123013	RAD_12224	bio13	0.336346931365005	2473.77813441832	16.0122544122544	0.00217710414724152
123018	RAD_12224	PCNM1	0.336346931365005	2473.77813441832	20.5492562992563	0.00279397703533872
123019	RAD_12224	PCNM2	0.336346931365005	2473.77813441832	87.784875970819	0.0119356595655193
123025	RAD_12224	TC	0.336346931365005	2473.77813441832	31.6972601576528	0.00430971397085762
123031	RAD_12224	PCNM3	0.336346931365005	2473.77813441832	16.4199745944328	0.0022325397702763
123039	RAD_12224	bio14	0.336346931365005	2473.77813441832	59.194917908231	0.00804842953125966
123049	RAD_12224	PCNM10	0.336346931365005	2473.77813441832	91.6127706696516	0.0124561187844069
123059	RAD_12224	PCNM4	0.336346931365005	2473.77813441832	37.2430403607161	0.00506374527519031
123092	RAD_12224	MGVF	0.336346931365005	2473.77813441832	24.5607739731634	0.00333940252882275
123104	RAD_12224	PCNM11	0.336346931365005	2473.77813441832	56.739172898514	0.00771453447141532
125017	RAD_12792	MGVF	0.452549613381555	2647.41114535956	37.0580538171904	0.00633471984774191
125018	RAD_12792	bio2	0.452549613381555	2647.41114535956	186.165603226095	0.0318232292375843
125019	RAD_12792	PCNM11	0.452549613381555	2647.41114535956	168.605363925772	0.0288214742891027
125021	RAD_12792	PCNM7	0.452549613381555	2647.41114535956	759.915071705053	0.129900213083915
125023	RAD_12792	PCNM5	0.452549613381555	2647.41114535956	620.566939073028	0.10607998264536
125027	RAD_12792	PCNM1	0.452549613381555	2647.41114535956	60.2741337094278	0.0103032866485138
125028	RAD_12792	PCNM6	0.452549613381555	2647.41114535956	210.48375324654	0.0359801843857098
125029	RAD_12792	bio3	0.452549613381555	2647.41114535956	15.4052054154995	0.00263337251830633
125033	RAD_12792	PCNM9	0.452549613381555	2647.41114535956	195.524555349943	0.033423052586794
125041	RAD_12792	TC	0.452549613381555	2647.41114535956	49.5957252561692	0.00847791486010717
125063	RAD_12792	PCNM12	0.452549613381555	2647.41114535956	20.2390442559839	0.00345967103345927
125071	RAD_12792	bio13	0.452549613381555	2647.41114535956	10.3719717816581	0.00177298937039727
125073	RAD_12792	Elevation	0.452549613381555	2647.41114535956	25.3252354010265	0.00432910676138097
125074	RAD_12792	bio14	0.452549613381555	2647.41114535956	15.6320701357466	0.00267215287232036
125088	RAD_12792	PCNM2	0.452549613381555	2647.41114535956	46.5317274024752	0.00795415373349803
125111	RAD_12792	PCNM10	0.452549613381555	2647.41114535956	86.6165450047029	0.0148062698999481
125123	RAD_12792	PCNM4	0.452549613381555	2647.41114535956	62.3248043992797	0.0106538291887203
125176	RAD_12792	PCNM13	0.452549613381555	2647.41114535956	14.9763940883919	0.0025600713234253
125212	RAD_12792	PCNM8	0.452549613381555	2647.41114535956	8.9781746031746	0.00153473307410547
125293	RAD_12792	PCNM3	0.452549613381555	2647.41114535956	20.1269312935633	0.00344050639486981
125324	RAD_12792	bio15	0.452549613381555	2647.41114535956	14.0765651015651	0.00240625416479781
125373	RAD_12792	bio1	0.452549613381555	2647.41114535956	18.6172771672772	0.00318244546149791
126583	RAD_1712	Elevation	0.37352782567198	31157.911192333	1927.70314782013	0.0231097251963241
126584	RAD_1712	bio13	0.37352782567198	31157.911192333	2023.13851365382	0.0242538251480833
126585	RAD_1712	PCNM2	0.37352782567198	31157.911192333	1388.09146754556	0.016640742843946
126586	RAD_1712	PCNM10	0.37352782567198	31157.911192333	569.9404458701	0.00683257020004481
126587	RAD_1712	PCNM8	0.37352782567198	31157.911192333	1004.96218461969	0.0120477055533789
126588	RAD_1712	bio14	0.37352782567198	31157.911192333	402.423720344228	0.00482434320873206
126589	RAD_1712	PCNM13	0.37352782567198	31157.911192333	1098.69379094102	0.0131713804650194
126590	RAD_1712	PCNM9	0.37352782567198	31157.911192333	453.3318778886	0.00543464128934265
126591	RAD_1712	PCNM4	0.37352782567198	31157.911192333	1128.14586520265	0.0135244583460291
126593	RAD_1712	bio3	0.37352782567198	31157.911192333	4256.96771925809	0.0510334562004129
126594	RAD_1712	PCNM3	0.37352782567198	31157.911192333	883.859857799025	0.0105959044829569
126600	RAD_1712	bio15	0.37352782567198	31157.911192333	244.722160484044	0.00293378256119581
126602	RAD_1712	PCNM11	0.37352782567198	31157.911192333	1035.6140648732	0.012415166969941
126606	RAD_1712	PCNM5	0.37352782567198	31157.911192333	1269.27840052507	0.0152163859186171
126608	RAD_1712	PCNM12	0.37352782567198	31157.911192333	1146.46820325132	0.0137441105252236
126609	RAD_1712	TC	0.37352782567198	31157.911192333	341.634404290399	0.00409558764776041
126610	RAD_1712	PCNM1	0.37352782567198	31157.911192333	4856.50111048185	0.0582207930748008
126613	RAD_1712	PCNM6	0.37352782567198	31157.911192333	384.516590923746	0.00460966864100606
126614	RAD_1712	bio1	0.37352782567198	31157.911192333	5213.15681680763	0.0624964593630517
126620	RAD_1712	bio2	0.37352782567198	31157.911192333	595.786339958051	0.0071424164076942
126622	RAD_1712	PCNM7	0.37352782567198	31157.911192333	762.312975165632	0.00913877398062626
126652	RAD_1712	MGVF	0.37352782567198	31157.911192333	170.661534629169	0.00204592764779312
134934	RAD_2078	PCNM1	0.200523768683311	3281.32553070084	606.711934127865	0.0370765297128187
134935	RAD_2078	bio13	0.200523768683311	3281.32553070084	27.9596857390975	0.00170863314326737
134936	RAD_2078	PCNM13	0.200523768683311	3281.32553070084	212.802798098559	0.013004506459913
134939	RAD_2078	PCNM3	0.200523768683311	3281.32553070084	106.59807479332	0.00651427220248291
134940	RAD_2078	PCNM11	0.200523768683311	3281.32553070084	122.69893102034	0.00749820517087101
134941	RAD_2078	PCNM2	0.200523768683311	3281.32553070084	127.48169442574	0.0077904827074331
134942	RAD_2078	PCNM5	0.200523768683311	3281.32553070084	584.134063418197	0.0356967825096875
134947	RAD_2078	Elevation	0.200523768683311	3281.32553070084	249.84336753866	0.0152680778455654
134948	RAD_2078	PCNM7	0.200523768683311	3281.32553070084	214.296317978273	0.0130957763543754
134951	RAD_2078	PCNM10	0.200523768683311	3281.32553070084	121.621292495686	0.00743235003512783
134963	RAD_2078	PCNM6	0.200523768683311	3281.32553070084	96.4710044544113	0.00589540086799352
134966	RAD_2078	PCNM8	0.200523768683311	3281.32553070084	81.0172442509723	0.00495101232521462
134974	RAD_2078	PCNM12	0.200523768683311	3281.32553070084	288.533816837797	0.0176324743776755
134975	RAD_2078	bio14	0.200523768683311	3281.32553070084	78.0599562127712	0.00477029068179526
134976	RAD_2078	PCNM4	0.200523768683311	3281.32553070084	74.3831473136427	0.00454559868757422
134978	RAD_2078	bio15	0.200523768683311	3281.32553070084	67.5560537713363	0.00412839091179941
134985	RAD_2078	MGVF	0.200523768683311	3281.32553070084	34.463381712193	0.00210607789987372
134999	RAD_2078	PCNM9	0.200523768683311	3281.32553070084	54.4424176636151	0.00332700875423574
135005	RAD_2078	bio1	0.200523768683311	3281.32553070084	61.90063530941	0.0037827849020158
135062	RAD_2078	bio2	0.200523768683311	3281.32553070084	25.6808386058386	0.00156937142993269
135146	RAD_2078	TC	0.200523768683311	3281.32553070084	22.8285601825076	0.00139506698697842
135213	RAD_2078	bio3	0.200523768683311	3281.32553070084	21.8403147506089	0.00133467471667963
137545	RAD_2134	PCNM4	0.150636031282479	3513.7139407062	224.787661233251	0.00963684629450566
137546	RAD_2134	TC	0.150636031282479	3513.7139407062	68.5097496442923	0.00293707369601587
137547	RAD_2134	Elevation	0.150636031282479	3513.7139407062	159.930207801379	0.00685634977460347
137548	RAD_2134	PCNM1	0.150636031282479	3513.7139407062	798.921946986128	0.0342504920518015
137550	RAD_2134	PCNM8	0.150636031282479	3513.7139407062	278.55679962882	0.0119419769198402
137554	RAD_2134	PCNM2	0.150636031282479	3513.7139407062	418.696377947077	0.0179498848655905
137555	RAD_2134	PCNM13	0.150636031282479	3513.7139407062	107.003467232783	0.00458733349083382
137557	RAD_2134	PCNM11	0.150636031282479	3513.7139407062	309.87012040869	0.0132844067385883
137558	RAD_2134	bio13	0.150636031282479	3513.7139407062	123.572928867131	0.00529768099868582
137559	RAD_2134	PCNM7	0.150636031282479	3513.7139407062	167.877149274444	0.00719704219992251
137561	RAD_2134	PCNM5	0.150636031282479	3513.7139407062	88.4485795686376	0.00379186900915285
137567	RAD_2134	PCNM12	0.150636031282479	3513.7139407062	148.585290352592	0.00636998310715379
137573	RAD_2134	PCNM9	0.150636031282479	3513.7139407062	188.587939187901	0.00808493212207748
137578	RAD_2134	bio1	0.150636031282479	3513.7139407062	41.1722854497754	0.00176509237338115
137582	RAD_2134	bio2	0.150636031282479	3513.7139407062	37.1023633636724	0.00159061120586862
137583	RAD_2134	PCNM10	0.150636031282479	3513.7139407062	96.6163783786546	0.00414202978428056
137589	RAD_2134	PCNM6	0.150636031282479	3513.7139407062	76.7580477914222	0.00329068554908225
137596	RAD_2134	MGVF	0.150636031282479	3513.7139407062	22.1561848693591	0.000949855285148906
137615	RAD_2134	PCNM3	0.150636031282479	3513.7139407062	134.785004803533	0.00577835263274546
137622	RAD_2134	bio3	0.150636031282479	3513.7139407062	10.742897771286	0.000460557550229793
137993	RAD_2134	bio15	0.150636031282479	3513.7139407062	8.69922681203563	0.000372943564645394
138826	RAD_2134	bio14	0.150636031282479	3513.7139407062	2.33333333333333	0.000100032068325348
140408	RAD_2318	bio13	0.140070968420975	1516.41687763713	353.375086271813	0.0326411498578578
140409	RAD_2318	PCNM8	0.140070968420975	1516.41687763713	106.777851397022	0.00986303784378667
140410	RAD_2318	MGVF	0.140070968420975	1516.41687763713	11.0701311638649	0.00102254466798465
140411	RAD_2318	bio3	0.140070968420975	1516.41687763713	93.6285543851366	0.00864844125516274
140412	RAD_2318	Elevation	0.140070968420975	1516.41687763713	146.278380381089	0.0135116897610354
140413	RAD_2318	PCNM2	0.140070968420975	1516.41687763713	416.783048563421	0.0384981241600863
140414	RAD_2318	PCNM7	0.140070968420975	1516.41687763713	36.5097819433262	0.00337239751750117
140418	RAD_2318	PCNM13	0.140070968420975	1516.41687763713	73.0862796854569	0.00675095755316296
140423	RAD_2318	PCNM1	0.140070968420975	1516.41687763713	17.5813272668947	0.00162398188302764
140434	RAD_2318	bio2	0.140070968420975	1516.41687763713	10.0437654841229	0.000927739580521146
140439	RAD_2318	bio1	0.140070968420975	1516.41687763713	92.4405365472487	0.00853870440673511
140448	RAD_2318	PCNM4	0.140070968420975	1516.41687763713	15.1964646464646	0.00140369284396396
140450	RAD_2318	PCNM9	0.140070968420975	1516.41687763713	12.4224086059029	0.0011474541263753
140468	RAD_2318	PCNM6	0.140070968420975	1516.41687763713	17.409357042395	0.00160809704539461
140470	RAD_2318	TC	0.140070968420975	1516.41687763713	8.50203664127715	0.000785330553528221
140472	RAD_2318	PCNM10	0.140070968420975	1516.41687763713	15.4118954543843	0.00142359212254495
140481	RAD_2318	bio15	0.140070968420975	1516.41687763713	11.7788461720151	0.00108800845897117
140486	RAD_2318	PCNM12	0.140070968420975	1516.41687763713	21.2296856921148	0.00196097964749705
140573	RAD_2318	PCNM3	0.140070968420975	1516.41687763713	9.94416555666556	0.000918539565341055
140598	RAD_2318	PCNM5	0.140070968420975	1516.41687763713	18.8575396825397	0.00174186523793253
140642	RAD_2318	PCNM11	0.140070968420975	1516.41687763713	19.8509543901949	0.00183362665406879
140767	RAD_2318	bio14	0.140070968420975	1516.41687763713	8.23878066378066	0.000761013678495809
141516	RAD_2415	PCNM1	0.299871571431984	6067.47059480251	1074.46739914362	0.0531032202627628
141517	RAD_2415	Elevation	0.299871571431984	6067.47059480251	347.560503108823	0.0171774238715245
141518	RAD_2415	PCNM11	0.299871571431984	6067.47059480251	308.97313287364	0.0152703268087445
141519	RAD_2415	bio13	0.299871571431984	6067.47059480251	240.126800113703	0.0118677461666996
141520	RAD_2415	PCNM8	0.299871571431984	6067.47059480251	362.560631210854	0.0179187726618245
141521	RAD_2415	bio2	0.299871571431984	6067.47059480251	183.600630315597	0.00907406285179252
141524	RAD_2415	PCNM9	0.299871571431984	6067.47059480251	533.977687144278	0.0263906887807147
141525	RAD_2415	bio1	0.299871571431984	6067.47059480251	390.099671735118	0.0192798299967894
141526	RAD_2415	PCNM7	0.299871571431984	6067.47059480251	198.877958406059	0.00982911165016548
141530	RAD_2415	PCNM10	0.299871571431984	6067.47059480251	187.100256520061	0.00924702428489052
141532	RAD_2415	PCNM4	0.299871571431984	6067.47059480251	317.151523879038	0.0156745260420584
141535	RAD_2415	PCNM2	0.299871571431984	6067.47059480251	714.813443240202	0.0353281037222931
141539	RAD_2415	MGVF	0.299871571431984	6067.47059480251	92.198385232514	0.00455670517576943
141543	RAD_2415	PCNM12	0.299871571431984	6067.47059480251	220.895356743171	0.0109172737986313
141545	RAD_2415	bio3	0.299871571431984	6067.47059480251	177.285621401258	0.00876195723592484
141549	RAD_2415	PCNM6	0.299871571431984	6067.47059480251	143.482669865107	0.00709131968806956
141562	RAD_2415	PCNM5	0.299871571431984	6067.47059480251	136.350131969466	0.00673880947584109
141566	RAD_2415	PCNM3	0.299871571431984	6067.47059480251	186.008610112351	0.00919307202939737
141600	RAD_2415	TC	0.299871571431984	6067.47059480251	31.9783826392805	0.0015804621883308
141615	RAD_2415	PCNM13	0.299871571431984	6067.47059480251	188.342664085603	0.00930842758354963
141678	RAD_2415	bio15	0.299871571431984	6067.47059480251	17.6392109019573	0.00087177973248378
141680	RAD_2415	bio14	0.299871571431984	6067.47059480251	13.9799241608065	0.00069092742372614
145661	RAD_2502	PCNM12	0.0824021463842763	2476.06814034692	502.605520292513	0.0167264272666124
145662	RAD_2502	Elevation	0.0824021463842763	2476.06814034692	549.116929375372	0.0182743006378387
145663	RAD_2502	bio15	0.0824021463842763	2476.06814034692	12.3222246015884	0.00041007666099922
145665	RAD_2502	bio3	0.0824021463842763	2476.06814034692	109.812340495936	0.00365449254360113
145670	RAD_2502	bio1	0.0824021463842763	2476.06814034692	499.898825034193	0.016636349980265
145671	RAD_2502	bio14	0.0824021463842763	2476.06814034692	54.9110160343321	0.00182740753682829
145672	RAD_2502	MGVF	0.0824021463842763	2476.06814034692	165.569162794116	0.00551004803420768
145675	RAD_2502	bio13	0.0824021463842763	2476.06814034692	98.3714071158413	0.00327374475568797
145679	RAD_2502	PCNM13	0.0824021463842763	2476.06814034692	66.2630984285982	0.00220519841421813
145683	RAD_2502	PCNM9	0.0824021463842763	2476.06814034692	86.9270882640669	0.00289288430119332
145685	RAD_2502	PCNM11	0.0824021463842763	2476.06814034692	24.2819016982263	0.000808087946216822
145693	RAD_2502	PCNM8	0.0824021463842763	2476.06814034692	25.1688245690944	0.000837604237406852
145695	RAD_2502	PCNM4	0.0824021463842763	2476.06814034692	72.1916831806557	0.00240249835949434
145699	RAD_2502	PCNM6	0.0824021463842763	2476.06814034692	27.0912517443737	0.000901581525805821
145701	RAD_2502	PCNM10	0.0824021463842763	2476.06814034692	17.7740797353139	0.00059151131438165
145713	RAD_2502	PCNM5	0.0824021463842763	2476.06814034692	19.8368646067434	0.000660159627473304
145715	RAD_2502	PCNM7	0.0824021463842763	2476.06814034692	33.2073818719808	0.00110512287503935
145716	RAD_2502	bio2	0.0824021463842763	2476.06814034692	16.9656806017277	0.000564608248727989
145730	RAD_2502	PCNM3	0.0824021463842763	2476.06814034692	37.0590287629526	0.00123330350373801
145791	RAD_2502	PCNM1	0.0824021463842763	2476.06814034692	26.5094637415753	0.000882219950334601
145937	RAD_2502	TC	0.0824021463842763	2476.06814034692	13.5429144062688	0.000450700526851709
146017	RAD_2502	PCNM2	0.0824021463842763	2476.06814034692	16.641452991453	0.0005538181373541
147507	RAD_274	PCNM2	0.040987259269757	5900.74621342628	350.844194420949	0.00243700397202316
147509	RAD_274	bio13	0.040987259269757	5900.74621342628	361.285567765427	0.0025095309475824
147510	RAD_274	PCNM4	0.040987259269757	5900.74621342628	794.271734428288	0.00551710247012109
147511	RAD_274	PCNM1	0.040987259269757	5900.74621342628	1083.62764825413	0.00752700180018069
147513	RAD_274	PCNM13	0.040987259269757	5900.74621342628	203.267380745786	0.0014119185157896
147514	RAD_274	PCNM12	0.040987259269757	5900.74621342628	144.932733608547	0.00100671937314837
147515	RAD_274	PCNM5	0.040987259269757	5900.74621342628	580.036929898284	0.00402900297214618
147517	RAD_274	PCNM7	0.040987259269757	5900.74621342628	473.378328129088	0.00328814010396915
147518	RAD_274	PCNM8	0.040987259269757	5900.74621342628	590.599347038246	0.00410237073177732
147519	RAD_274	bio2	0.040987259269757	5900.74621342628	69.9281785981055	0.000485729140484112
147520	RAD_274	MGVF	0.040987259269757	5900.74621342628	24.8076058201058	0.000172316472329727
